left_sensor,med_sensor,right_sensor,sampling_time,left_motor,right_motor
7.9,14.87,11.51,0.0276029109954834,0.9790000000000001,3.035999999999999
23.47,21.19,9.61,0.03932619094848633,1.2249800519921474,2.7683994793873707
23.12,28.25,9.67,0.04361581802368164,1.6235617517896892,2.3804506834370796
246.43,241.28,676.81,0.6857442855834961,1.6235617517896892,2.3804506834370796
235.97,1.91,542.2,0.46146488189697266,1.6235617517896892,2.3804506834370796
469.56,456.19,676.85,0.9411706924438477,1.6235617517896892,2.3804506834370796
469.55,456.47,9.81,0.5522975921630859,1.6235617517896892,2.3804506834370796
235.44,238.17,7.68,0.28774547576904297,0.9790000000000001,3.036
15.88,12.31,5.83,0.026852130889892578,0.9790000000000001,3.036
18.62,10.14,10.13,0.02976703643798828,0.9790000000000001,3.036
16.67,6.41,11.18,0.027202367782592773,0.9790000000000001,3.036
